<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
22/10/08,00:00:00,2637.0000000,2657.0000000,2453.0000000,2511.0000000,111423
23/10/08,00:00:00,2520.0000000,2560.0000000,2181.0000000,2315.0000000,110120
24/10/08,00:00:00,2260.0000000,2260.0000000,1611.0000000,1930.0000000,77371
27/10/08,00:00:00,1883.0000000,1883.0000000,1630.0000000,1720.0000000,31638
28/10/08,00:00:00,1725.0000000,1985.0000000,1715.0000000,1980.0000000,71593
29/10/08,00:00:00,1961.0000000,2309.0000000,1925.0000000,2215.0000000,93163
30/10/08,00:00:00,2248.0000000,2949.0000000,2248.0000000,2741.0000000,117749
31/10/08,00:00:00,2738.0000000,2989.0000000,2430.0000000,2940.0000000,68522
01/11/08,00:00:00,2940.0000000,3048.0000000,2754.0000000,2908.0000000,27266
05/11/08,00:00:00,3100.0000000,3440.0000000,2649.0000000,2690.0000000,76128
06/11/08,00:00:00,2700.0000000,2938.0000000,2475.0000000,2490.0000000,87327
07/11/08,00:00:00,2500.0000000,2992.0000000,2500.0000000,2969.0000000,106165
10/11/08,00:00:00,2987.0000000,3277.0000000,2902.0000000,2958.0000000,75139
11/11/08,00:00:00,2958.0000000,3025.0000000,2525.0000000,2650.0000000,92387
12/11/08,00:00:00,2650.0000000,2753.0000000,2260.0000000,2320.0000000,46517
13/11/08,00:00:00,2300.0000000,2930.0000000,2199.0000000,2890.0000000,109905
14/11/08,00:00:00,2881.0000000,2900.0000000,2487.0000000,2640.0000000,75647
17/11/08,00:00:00,2635.0000000,2635.0000000,2286.0000000,2397.0000000,58871
18/11/08,00:00:00,2382.0000000,2579.0000000,2152.0000000,2485.0000000,90070
19/11/08,00:00:00,2478.0000000,2520.0000000,2270.0000000,2280.0000000,131417
20/11/08,00:00:00,2270.0000000,2477.0000000,2085.0000000,2285.0000000,156650
21/11/08,00:00:00,2285.0000000,2477.0000000,2225.0000000,2361.0000000,129466
24/11/08,00:00:00,2361.0000000,2710.0000000,2281.0000000,2709.0000000,156435
25/11/08,00:00:00,2709.0000000,2709.0000000,2446.0000000,2481.0000000,141036
26/11/08,00:00:00,2477.0000000,2525.0000000,2390.0000000,2523.0000000,80503
27/11/08,00:00:00,2505.0000000,2599.0000000,2415.0000000,2470.0000000,70638
28/11/08,00:00:00,2471.0000000,2499.0000000,2315.0000000,2369.0000000,60414
01/12/08,00:00:00,2365.0000000,2370.0000000,2115.0000000,2146.0000000,83357
02/12/08,00:00:00,2130.0000000,2232.0000000,2051.0000000,2200.0000000,99319
03/12/08,00:00:00,2200.0000000,2221.0000000,2071.0000000,2147.0000000,99290
04/12/08,00:00:00,2133.0000000,2189.0000000,1993.0000000,1993.0000000,104580
05/12/08,00:00:00,2001.0000000,2144.0000000,2001.0000000,2139.0000000,101608
08/12/08,00:00:00,2142.0000000,2214.0000000,2085.0000000,2163.0000000,139310
09/12/08,00:00:00,2160.0000000,2160.0000000,2052.0000000,2057.0000000,75959
10/12/08,00:00:00,2160.0000000,2202.0000000,2145.0000000,2190.0000000,10352
11/12/08,00:00:00,2187.0000000,2280.0000000,2140.0000000,2235.0000000,61455
12/12/08,00:00:00,2219.0000000,2269.0000000,2130.0000000,2265.0000000,83805
15/12/08,00:00:00,2269.0000000,2409.0000000,2256.0000000,2285.0000000,84296
16/12/08,00:00:00,2283.0000000,2417.0000000,2257.0000000,2404.0000000,100883
17/12/08,00:00:00,2404.0000000,2404.0000000,2230.0000000,2262.0000000,94307
18/12/08,00:00:00,2251.0000000,2289.0000000,2113.0000000,2139.0000000,92002
19/12/08,00:00:00,2139.0000000,2263.0000000,2135.0000000,2234.0000000,96852
22/12/08,00:00:00,2239.0000000,2322.0000000,2224.0000000,2273.0000000,83553
23/12/08,00:00:00,2273.0000000,2393.0000000,2251.0000000,2389.0000000,80356
24/12/08,00:00:00,2377.0000000,2423.0000000,2310.0000000,2330.0000000,44133
25/12/08,00:00:00,2336.0000000,2378.0000000,2255.0000000,2340.0000000,39136
26/12/08,00:00:00,2342.0000000,2362.0000000,2240.0000000,2276.0000000,28208
29/12/08,00:00:00,2266.0000000,2296.0000000,2218.0000000,2253.0000000,30820
30/12/08,00:00:00,2255.0000000,2370.0000000,2187.0000000,2312.0000000,28580
31/12/08,00:00:00,2311.0000000,2320.0000000,2187.0000000,2190.0000000,6677
11/01/09,00:00:00,2301.0000000,2380.0000000,2265.0000000,2353.0000000,26504
12/01/09,00:00:00,2345.0000000,2353.0000000,2300.0000000,2300.0000000,57181
13/01/09,00:00:00,2300.0000000,2300.0000000,2200.0000000,2260.0000000,82015
14/01/09,00:00:00,2259.0000000,2268.0000000,2060.0000000,2071.0000000,111279
15/01/09,00:00:00,2071.0000000,2136.0000000,2032.0000000,2104.0000000,141436
16/01/09,00:00:00,2107.0000000,2127.0000000,2009.0000000,2045.0000000,79471
19/01/09,00:00:00,2046.0000000,2052.0000000,1846.0000000,1896.0000000,136634
20/01/09,00:00:00,1885.0000000,1888.0000000,1651.0000000,1657.0000000,197711
21/01/09,00:00:00,1670.0000000,1827.0000000,1640.0000000,1816.0000000,173640
22/01/09,00:00:00,1824.0000000,1840.0000000,1536.0000000,1610.0000000,223725
23/01/09,00:00:00,1610.0000000,1626.0000000,1464.0000000,1576.0000000,244351
26/01/09,00:00:00,1570.0000000,1738.0000000,1490.0000000,1692.0000000,237274
27/01/09,00:00:00,1701.0000000,1748.0000000,1636.0000000,1670.0000000,204703
28/01/09,00:00:00,1673.0000000,1777.0000000,1628.0000000,1746.0000000,198679
29/01/09,00:00:00,1750.0000000,1752.0000000,1646.0000000,1651.0000000,153186
30/01/09,00:00:00,1651.0000000,1729.0000000,1631.0000000,1676.0000000,176774
02/02/09,00:00:00,1671.0000000,1671.0000000,1554.0000000,1620.0000000,140879
03/02/09,00:00:00,1615.0000000,1623.0000000,1529.0000000,1559.0000000,130637
04/02/09,00:00:00,1563.0000000,1612.0000000,1512.0000000,1529.0000000,174674
05/02/09,00:00:00,1524.0000000,1555.0000000,1501.0000000,1534.0000000,178878
06/02/09,00:00:00,1534.0000000,1630.0000000,1503.0000000,1615.0000000,147185
09/02/09,00:00:00,1611.0000000,1713.0000000,1568.0000000,1692.0000000,327136
10/02/09,00:00:00,1692.0000000,1838.0000000,1660.0000000,1711.0000000,446608
11/02/09,00:00:00,1721.0000000,1955.0000000,1721.0000000,1909.0000000,611090
12/02/09,00:00:00,1909.0000000,1949.0000000,1817.0000000,1874.0000000,507985
13/02/09,00:00:00,1879.0000000,1940.0000000,1855.0000000,1917.0000000,221685
16/02/09,00:00:00,1914.0000000,1920.0000000,1756.0000000,1758.0000000,201577
17/02/09,00:00:00,1755.0000000,1755.0000000,1533.0000000,1565.0000000,310006
18/02/09,00:00:00,1565.0000000,1585.0000000,1387.0000000,1462.0000000,436146
19/02/09,00:00:00,1465.0000000,1580.0000000,1465.0000000,1524.0000000,227791
20/02/09,00:00:00,1518.0000000,1518.0000000,1406.0000000,1429.0000000,189680
24/02/09,00:00:00,1429.0000000,1490.0000000,1390.0000000,1479.0000000,215518
25/02/09,00:00:00,1479.0000000,1504.0000000,1418.0000000,1463.0000000,138191
26/02/09,00:00:00,1459.0000000,1482.0000000,1430.0000000,1433.0000000,173583
27/02/09,00:00:00,1439.0000000,1467.0000000,1399.0000000,1430.0000000,133121
02/03/09,00:00:00,1425.0000000,1459.0000000,1310.0000000,1400.0000000,153294
03/03/09,00:00:00,1402.0000000,1547.0000000,1402.0000000,1528.0000000,276612
04/03/09,00:00:00,1532.0000000,1679.0000000,1532.0000000,1667.0000000,362020
05/03/09,00:00:00,1667.0000000,1670.0000000,1535.0000000,1543.0000000,240289
06/03/09,00:00:00,1543.0000000,1602.0000000,1527.0000000,1582.0000000,172784
10/03/09,00:00:00,1615.0000000,1755.0000000,1615.0000000,1748.0000000,55667
11/03/09,00:00:00,1750.0000000,1784.0000000,1636.0000000,1708.0000000,102737
12/03/09,00:00:00,1713.0000000,1739.0000000,1628.0000000,1720.0000000,186877
13/03/09,00:00:00,1724.0000000,1770.0000000,1653.0000000,1694.0000000,222824
16/03/09,00:00:00,1697.0000000,1834.0000000,1683.0000000,1776.0000000,267841
17/03/09,00:00:00,1779.0000000,2099.0000000,1779.0000000,2094.0000000,544818
18/03/09,00:00:00,2098.0000000,2228.0000000,2017.0000000,2160.0000000,563330
19/03/09,00:00:00,2162.0000000,2475.0000000,2115.0000000,2375.0000000,616524
20/03/09,00:00:00,2358.0000000,2475.0000000,2261.0000000,2295.0000000,519854
23/03/09,00:00:00,2306.0000000,2650.0000000,2306.0000000,2641.0000000,518310
24/03/09,00:00:00,2650.0000000,2690.0000000,2281.0000000,2311.0000000,503313
25/03/09,00:00:00,2322.0000000,2550.0000000,2192.0000000,2518.0000000,549573
26/03/09,00:00:00,2523.0000000,2601.0000000,2426.0000000,2527.0000000,431196
27/03/09,00:00:00,2522.0000000,2522.0000000,2206.0000000,2235.0000000,555053
30/03/09,00:00:00,2233.0000000,2233.0000000,1940.0000000,1959.0000000,521583
31/03/09,00:00:00,1960.0000000,2144.0000000,1960.0000000,2114.0000000,344108
01/04/09,00:00:00,2113.0000000,2135.0000000,2010.0000000,2133.0000000,357431
02/04/09,00:00:00,2135.0000000,2395.0000000,2135.0000000,2345.0000000,471025
03/04/09,00:00:00,2339.0000000,2362.0000000,2249.0000000,2301.0000000,390767
06/04/09,00:00:00,2305.0000000,2511.0000000,2275.0000000,2314.0000000,524669
07/04/09,00:00:00,2317.0000000,2406.0000000,2191.0000000,2365.0000000,457069
08/04/09,00:00:00,2351.0000000,2500.0000000,2240.0000000,2481.0000000,532339
09/04/09,00:00:00,2495.0000000,2738.0000000,2480.0000000,2728.0000000,683732
10/04/09,00:00:00,2729.0000000,2765.0000000,2588.0000000,2671.0000000,409153
13/04/09,00:00:00,2665.0000000,2718.0000000,2569.0000000,2717.0000000,302301
14/04/09,00:00:00,2709.0000000,2966.0000000,2673.0000000,2831.0000000,1020234
15/04/09,00:00:00,2822.0000000,2857.0000000,2722.0000000,2844.0000000,574814
16/04/09,00:00:00,2845.0000000,2978.0000000,2821.0000000,2962.0000000,687755
17/04/09,00:00:00,2951.0000000,2967.0000000,2842.0000000,2887.0000000,443049
20/04/09,00:00:00,2879.0000000,2879.0000000,2542.0000000,2545.0000000,674500
21/04/09,00:00:00,2551.0000000,2672.0000000,2488.0000000,2650.0000000,776173
22/04/09,00:00:00,2657.0000000,2719.0000000,2581.0000000,2658.0000000,685523
23/04/09,00:00:00,2664.0000000,2825.0000000,2664.0000000,2808.0000000,546764
24/04/09,00:00:00,2808.0000000,2819.0000000,2728.0000000,2793.0000000,349586
27/04/09,00:00:00,2786.0000000,2786.0000000,2621.0000000,2650.0000000,424146
28/04/09,00:00:00,2649.0000000,2649.0000000,2537.0000000,2575.0000000,452145
29/04/09,00:00:00,2579.0000000,2720.0000000,2551.0000000,2690.0000000,417307
30/04/09,00:00:00,2687.0000000,2795.0000000,2687.0000000,2747.0000000,393072
04/05/09,00:00:00,2753.0000000,3025.0000000,2753.0000000,2987.0000000,320992
05/05/09,00:00:00,2990.0000000,2990.0000000,2843.0000000,2868.0000000,385780
06/05/09,00:00:00,2855.0000000,2980.0000000,2784.0000000,2970.0000000,416554
07/05/09,00:00:00,2979.0000000,3234.0000000,2979.0000000,3048.0000000,648199
08/05/09,00:00:00,3057.0000000,3280.0000000,3057.0000000,3279.0000000,420409
12/05/09,00:00:00,3270.0000000,3455.0000000,3122.0000000,3420.0000000,573018
13/05/09,00:00:00,3422.0000000,3549.0000000,3155.0000000,3160.0000000,765844
14/05/09,00:00:00,3157.0000000,3250.0000000,3050.0000000,3240.0000000,635090
15/05/09,00:00:00,3245.0000000,3313.0000000,3161.0000000,3212.0000000,627917
18/05/09,00:00:00,3210.0000000,3483.0000000,3163.0000000,3479.0000000,628328
19/05/09,00:00:00,3482.0000000,3675.0000000,3480.0000000,3645.0000000,884098
20/05/09,00:00:00,3632.0000000,4066.0000000,3563.0000000,3954.0000000,1074901
21/05/09,00:00:00,3947.0000000,3998.0000000,3707.0000000,3761.0000000,1159888
22/05/09,00:00:00,3760.0000000,3993.0000000,3760.0000000,3925.0000000,727555
25/05/09,00:00:00,3912.0000000,3996.0000000,3874.0000000,3929.0000000,580650
26/05/09,00:00:00,3930.0000000,4014.0000000,3755.0000000,3999.0000000,922061
27/05/09,00:00:00,4000.0000000,4168.0000000,3946.0000000,3960.0000000,881558
28/05/09,00:00:00,3967.0000000,4265.0000000,3967.0000000,4259.0000000,756607
29/05/09,00:00:00,4251.0000000,4447.0000000,4250.0000000,4440.0000000,647246
01/06/09,00:00:00,4444.0000000,5360.0000000,4444.0000000,5344.0000000,853133
02/06/09,00:00:00,5326.0000000,5700.0000000,4965.0000000,5347.0000000,1461012
03/06/09,00:00:00,5348.0000000,5507.0000000,4587.0000000,4648.0000000,1303587
04/06/09,00:00:00,4659.0000000,5139.0000000,4555.0000000,5110.0000000,1500726
05/06/09,00:00:00,5125.0000000,5295.0000000,4796.0000000,5061.0000000,958183
08/06/09,00:00:00,5050.0000000,5062.0000000,4755.0000000,4990.0000000,699596
09/06/09,00:00:00,4977.0000000,5040.0000000,4784.0000000,4975.0000000,550291
10/06/09,00:00:00,4995.0000000,5108.0000000,4870.0000000,4885.0000000,169106
11/06/09,00:00:00,4899.0000000,4983.0000000,4745.0000000,4880.0000000,302806
15/06/09,00:00:00,4861.0000000,4861.0000000,4388.0000000,4420.0000000,352828
16/06/09,00:00:00,4404.0000000,4667.0000000,4306.0000000,4538.0000000,506474
17/06/09,00:00:00,4540.0000000,4658.0000000,4291.0000000,4408.0000000,702563
18/06/09,00:00:00,4393.0000000,4415.0000000,4043.0000000,4260.0000000,748355
19/06/09,00:00:00,4260.0000000,4336.0000000,4028.0000000,4080.0000000,546934
22/06/09,00:00:00,4051.0000000,4080.0000000,3555.0000000,3598.0000000,619610
23/06/09,00:00:00,3586.0000000,3913.0000000,3200.0000000,3835.0000000,1488972
24/06/09,00:00:00,3835.0000000,4287.0000000,3812.0000000,4098.0000000,1214193
25/06/09,00:00:00,4108.0000000,4368.0000000,4025.0000000,4310.0000000,1230924
26/06/09,00:00:00,4304.0000000,4329.0000000,3957.0000000,3962.0000000,960224
29/06/09,00:00:00,3962.0000000,4118.0000000,3847.0000000,4060.0000000,862775
30/06/09,00:00:00,4068.0000000,4132.0000000,3795.0000000,3845.0000000,845421
01/07/09,00:00:00,3864.0000000,3960.0000000,3794.0000000,3885.0000000,765786
02/07/09,00:00:00,3881.0000000,3885.0000000,3741.0000000,3768.0000000,522132
03/07/09,00:00:00,3768.0000000,3882.0000000,3670.0000000,3830.0000000,580852
06/07/09,00:00:00,3823.0000000,3835.0000000,3694.0000000,3766.0000000,654757
07/07/09,00:00:00,3767.0000000,3830.0000000,3645.0000000,3652.0000000,693851
08/07/09,00:00:00,3650.0000000,3695.0000000,3531.0000000,3595.0000000,630675
09/07/09,00:00:00,3605.0000000,3686.0000000,3575.0000000,3655.0000000,590418
10/07/09,00:00:00,3643.0000000,3643.0000000,3433.0000000,3482.0000000,740919
13/07/09,00:00:00,3472.0000000,3737.0000000,3317.0000000,3721.0000000,1046585
14/07/09,00:00:00,3724.0000000,3809.0000000,3566.0000000,3616.0000000,1315751
15/07/09,00:00:00,3626.0000000,3897.0000000,3626.0000000,3884.0000000,697799
16/07/09,00:00:00,3880.0000000,3880.0000000,3703.0000000,3807.0000000,819463
17/07/09,00:00:00,3800.0000000,3823.0000000,3713.0000000,3780.0000000,466584
20/07/09,00:00:00,3780.0000000,3997.0000000,3780.0000000,3988.0000000,498682
21/07/09,00:00:00,3982.0000000,4092.0000000,3861.0000000,4020.0000000,663430
22/07/09,00:00:00,4025.0000000,4109.0000000,3880.0000000,3895.0000000,718603
23/07/09,00:00:00,3908.0000000,4225.0000000,3886.0000000,4200.0000000,604579
24/07/09,00:00:00,4197.0000000,4197.0000000,4051.0000000,4130.0000000,473888
27/07/09,00:00:00,4130.0000000,4299.0000000,4130.0000000,4216.0000000,579983
28/07/09,00:00:00,4225.0000000,4295.0000000,4000.0000000,4087.0000000,738815
29/07/09,00:00:00,4072.0000000,4072.0000000,3872.0000000,3908.0000000,586277
30/07/09,00:00:00,3909.0000000,4326.0000000,3909.0000000,4251.0000000,704447
31/07/09,00:00:00,4257.0000000,4367.0000000,4156.0000000,4269.0000000,739631
03/08/09,00:00:00,4280.0000000,4685.0000000,4280.0000000,4660.0000000,686365
04/08/09,00:00:00,4655.0000000,4688.0000000,4478.0000000,4650.0000000,613274
05/08/09,00:00:00,4650.0000000,4858.0000000,4530.0000000,4659.0000000,908258
06/08/09,00:00:00,4663.0000000,4845.0000000,4554.0000000,4623.0000000,1191721
07/08/09,00:00:00,4618.0000000,4885.0000000,4477.0000000,4826.0000000,831722
10/08/09,00:00:00,4825.0000000,4850.0000000,4681.0000000,4760.0000000,678298
11/08/09,00:00:00,4760.0000000,4870.0000000,4642.0000000,4650.0000000,748188
12/08/09,00:00:00,4648.0000000,4839.0000000,4525.0000000,4827.0000000,821191
13/08/09,00:00:00,4832.0000000,4935.0000000,4672.0000000,4816.0000000,756025
14/08/09,00:00:00,4825.0000000,4829.0000000,4612.0000000,4620.0000000,514205
17/08/09,00:00:00,4620.0000000,4620.0000000,4432.0000000,4496.0000000,584167
18/08/09,00:00:00,4507.0000000,4650.0000000,4480.0000000,4647.0000000,516723
19/08/09,00:00:00,4635.0000000,4700.0000000,4490.0000000,4668.0000000,549194
20/08/09,00:00:00,4670.0000000,4730.0000000,4584.0000000,4675.0000000,483266
21/08/09,00:00:00,4674.0000000,4903.0000000,4615.0000000,4872.0000000,542174
24/08/09,00:00:00,4884.0000000,5007.0000000,4830.0000000,4855.0000000,599665
25/08/09,00:00:00,4850.0000000,4990.0000000,4770.0000000,4781.0000000,599731
26/08/09,00:00:00,4793.0000000,4932.0000000,4771.0000000,4819.0000000,588451
27/08/09,00:00:00,4815.0000000,4865.0000000,4742.0000000,4854.0000000,460575
28/08/09,00:00:00,4843.0000000,4905.0000000,4756.0000000,4783.0000000,421615
31/08/09,00:00:00,4780.0000000,4780.0000000,4705.0000000,4750.0000000,353510
01/09/09,00:00:00,4760.0000000,4951.0000000,4760.0000000,4796.0000000,590180
02/09/09,00:00:00,4800.0000000,4976.0000000,4770.0000000,4953.0000000,667732
03/09/09,00:00:00,4959.0000000,5361.0000000,4935.0000000,5355.0000000,1008244
04/09/09,00:00:00,5357.0000000,5602.0000000,5225.0000000,5425.0000000,1551490
07/09/09,00:00:00,5426.0000000,5555.0000000,5300.0000000,5530.0000000,596635
08/09/09,00:00:00,5538.0000000,5880.0000000,5525.0000000,5854.0000000,1048596
09/09/09,00:00:00,5850.0000000,5962.0000000,5681.0000000,5760.0000000,1066653
10/09/09,00:00:00,5775.0000000,5891.0000000,5569.0000000,5726.0000000,126545
11/09/09,00:00:00,5739.0000000,5975.0000000,5613.0000000,5881.0000000,220003
14/09/09,00:00:00,5880.0000000,5959.0000000,5751.0000000,5935.0000000,395330
15/09/09,00:00:00,5941.0000000,6214.0000000,5924.0000000,6199.0000000,674822
16/09/09,00:00:00,6199.0000000,6300.0000000,6092.0000000,6268.0000000,760144
17/09/09,00:00:00,6269.0000000,6320.0000000,5841.0000000,5860.0000000,971324
18/09/09,00:00:00,5860.0000000,6004.0000000,5700.0000000,5868.0000000,893282
21/09/09,00:00:00,5854.0000000,5868.0000000,5515.0000000,5607.0000000,728993
22/09/09,00:00:00,5608.0000000,5945.0000000,5608.0000000,5943.0000000,696373
23/09/09,00:00:00,5944.0000000,6230.0000000,5863.0000000,6022.0000000,1104930
24/09/09,00:00:00,6013.0000000,6149.0000000,5740.0000000,5795.0000000,1246157
25/09/09,00:00:00,5808.0000000,6019.0000000,5774.0000000,5967.0000000,982844
28/09/09,00:00:00,5962.0000000,6082.0000000,5854.0000000,6077.0000000,664893
29/09/09,00:00:00,6079.0000000,6147.0000000,6001.0000000,6057.0000000,551957
30/09/09,00:00:00,6060.0000000,6175.0000000,5960.0000000,6065.0000000,744134
01/10/09,00:00:00,6064.0000000,6088.0000000,5907.0000000,5914.0000000,511135
02/10/09,00:00:00,5906.0000000,5926.0000000,5576.0000000,5859.0000000,945998
05/10/09,00:00:00,5868.0000000,5955.0000000,5781.0000000,5953.0000000,636487
06/10/09,00:00:00,5955.0000000,6195.0000000,5940.0000000,6108.0000000,493910
07/10/09,00:00:00,6127.0000000,6329.0000000,6122.0000000,6181.0000000,722100
08/10/09,00:00:00,6195.0000000,6752.0000000,6195.0000000,6735.0000000,829099
09/10/09,00:00:00,6720.0000000,6925.0000000,6545.0000000,6880.0000000,1009847
12/10/09,00:00:00,6885.0000000,7125.0000000,6885.0000000,7060.0000000,741681
13/10/09,00:00:00,7062.0000000,7134.0000000,6742.0000000,6889.0000000,995783
14/10/09,00:00:00,6890.0000000,7221.0000000,6890.0000000,7147.0000000,996639
15/10/09,00:00:00,7147.0000000,7180.0000000,6710.0000000,6852.0000000,1325737
16/10/09,00:00:00,6859.0000000,6917.0000000,6457.0000000,6538.0000000,1058085
19/10/09,00:00:00,6538.0000000,6995.0000000,6470.0000000,6945.0000000,868666
20/10/09,00:00:00,6951.0000000,7101.0000000,6769.0000000,6820.0000000,1112440
21/10/09,00:00:00,6810.0000000,7122.0000000,6707.0000000,6958.0000000,1028135
22/10/09,00:00:00,6956.0000000,7087.0000000,6810.0000000,7077.0000000,871711
23/10/09,00:00:00,7080.0000000,7133.0000000,6865.0000000,6870.0000000,834783
26/10/09,00:00:00,6875.0000000,7078.0000000,6834.0000000,6859.0000000,560013
27/10/09,00:00:00,6855.0000000,7171.0000000,6385.0000000,6884.0000000,845738
28/10/09,00:00:00,6877.0000000,6877.0000000,6446.0000000,6460.0000000,1090454
29/10/09,00:00:00,6465.0000000,6859.0000000,6300.0000000,6850.0000000,1417918
30/10/09,00:00:00,6847.0000000,6847.0000000,6360.0000000,6368.0000000,1211946
02/11/09,00:00:00,6375.0000000,6664.0000000,6330.0000000,6586.0000000,952550
03/11/09,00:00:00,6580.0000000,6615.0000000,6306.0000000,6429.0000000,942857
05/11/09,00:00:00,6430.0000000,6534.0000000,6183.0000000,6510.0000000,1070306
06/11/09,00:00:00,6486.0000000,6620.0000000,6317.0000000,6515.0000000,734517
09/11/09,00:00:00,6516.0000000,6985.0000000,6516.0000000,6927.0000000,741272
10/11/09,00:00:00,6922.0000000,7120.0000000,6780.0000000,6932.0000000,892423
11/11/09,00:00:00,6945.0000000,7050.0000000,6875.0000000,6937.0000000,448093
12/11/09,00:00:00,6935.0000000,7022.0000000,6860.0000000,6873.0000000,629854
13/11/09,00:00:00,6872.0000000,7035.0000000,6868.0000000,7005.0000000,377758
16/11/09,00:00:00,7005.0000000,7470.0000000,7005.0000000,7422.0000000,575394
17/11/09,00:00:00,7420.0000000,7490.0000000,7265.0000000,7420.0000000,734553
18/11/09,00:00:00,7414.0000000,7505.0000000,7284.0000000,7359.0000000,562918
19/11/09,00:00:00,7351.0000000,7351.0000000,7115.0000000,7169.0000000,634664
20/11/09,00:00:00,7167.0000000,7259.0000000,7000.0000000,7196.0000000,642831
23/11/09,00:00:00,7209.0000000,7302.0000000,7080.0000000,7105.0000000,564191
24/11/09,00:00:00,7103.0000000,7225.0000000,6905.0000000,7146.0000000,612085
25/11/09,00:00:00,7155.0000000,7200.0000000,6946.0000000,7054.0000000,525372
26/11/09,00:00:00,7048.0000000,7048.0000000,6633.0000000,6670.0000000,518897
27/11/09,00:00:00,6650.0000000,6800.0000000,6333.0000000,6740.0000000,977255
30/11/09,00:00:00,6740.0000000,6968.0000000,6687.0000000,6935.0000000,656437
01/12/09,00:00:00,6947.0000000,7183.0000000,6946.0000000,7130.0000000,542975
02/12/09,00:00:00,7130.0000000,7230.0000000,7050.0000000,7127.0000000,567109
03/12/09,00:00:00,7135.0000000,7357.0000000,7135.0000000,7181.0000000,685650
04/12/09,00:00:00,7190.0000000,7488.0000000,7155.0000000,7380.0000000,621752
07/12/09,00:00:00,7386.0000000,7438.0000000,7305.0000000,7351.0000000,474168
08/12/09,00:00:00,7346.0000000,7441.0000000,7182.0000000,7210.0000000,603718
09/12/09,00:00:00,7203.0000000,7375.0000000,7199.0000000,7335.0000000,518701
10/12/09,00:00:00,7301.0000000,7476.0000000,7256.0000000,7400.0000000,79660
11/12/09,00:00:00,7419.0000000,7578.0000000,7395.0000000,7500.0000000,129679
14/12/09,00:00:00,7507.0000000,7645.0000000,7500.0000000,7645.0000000,324600
15/12/09,00:00:00,7647.0000000,7748.0000000,7575.0000000,7679.0000000,336003
16/12/09,00:00:00,7684.0000000,8287.0000000,7684.0000000,8186.0000000,692409
17/12/09,00:00:00,8177.0000000,8449.0000000,8025.0000000,8154.0000000,884911
18/12/09,00:00:00,8155.0000000,8357.0000000,8070.0000000,8190.0000000,448103
21/12/09,00:00:00,8203.0000000,8290.0000000,8051.0000000,8115.0000000,373982
22/12/09,00:00:00,8125.0000000,8215.0000000,8070.0000000,8194.0000000,307638
23/12/09,00:00:00,8195.0000000,8258.0000000,8012.0000000,8117.0000000,302085
24/12/09,00:00:00,8119.0000000,8209.0000000,8020.0000000,8150.0000000,223184
25/12/09,00:00:00,8150.0000000,8164.0000000,8085.0000000,8125.0000000,68795
28/12/09,00:00:00,8132.0000000,8174.0000000,8050.0000000,8082.0000000,71798
29/12/09,00:00:00,8084.0000000,8163.0000000,8031.0000000,8130.0000000,76764
30/12/09,00:00:00,8131.0000000,8289.0000000,8087.0000000,8235.0000000,89662
31/12/09,00:00:00,8244.0000000,8400.0000000,8240.0000000,8370.0000000,19671
11/01/10,00:00:00,8440.0000000,8840.0000000,8440.0000000,8695.0000000,212946
12/01/10,00:00:00,8693.0000000,8700.0000000,8458.0000000,8474.0000000,272973
13/01/10,00:00:00,8471.0000000,8785.0000000,8438.0000000,8771.0000000,264813
14/01/10,00:00:00,8763.0000000,8807.0000000,8700.0000000,8789.0000000,218338
15/01/10,00:00:00,8785.0000000,8884.0000000,8750.0000000,8820.0000000,274296
18/01/10,00:00:00,8810.0000000,9100.0000000,8793.0000000,9092.0000000,298275
19/01/10,00:00:00,9092.0000000,9330.0000000,8906.0000000,9320.0000000,520676
20/01/10,00:00:00,9316.0000000,9316.0000000,9055.0000000,9125.0000000,448810
21/01/10,00:00:00,9128.0000000,9200.0000000,8871.0000000,8878.0000000,526317
22/01/10,00:00:00,8883.0000000,8957.0000000,8586.0000000,8591.0000000,589368
25/01/10,00:00:00,8620.0000000,8919.0000000,8590.0000000,8847.0000000,502641
26/01/10,00:00:00,8843.0000000,8843.0000000,8551.0000000,8615.0000000,542315
27/01/10,00:00:00,8603.0000000,8840.0000000,8561.0000000,8779.0000000,514178
28/01/10,00:00:00,8796.0000000,8917.0000000,8657.0000000,8732.0000000,445316
29/01/10,00:00:00,8725.0000000,8919.0000000,8665.0000000,8763.0000000,426899
01/02/10,00:00:00,8770.0000000,8875.0000000,8720.0000000,8875.0000000,311440
02/02/10,00:00:00,8875.0000000,8886.0000000,8762.0000000,8876.0000000,258816
03/02/10,00:00:00,8878.0000000,9011.0000000,8829.0000000,8854.0000000,366599
04/02/10,00:00:00,8852.0000000,8872.0000000,8360.0000000,8375.0000000,436804
05/02/10,00:00:00,8378.0000000,8460.0000000,8137.0000000,8384.0000000,803868
08/02/10,00:00:00,8381.0000000,8443.0000000,7937.0000000,7983.0000000,682282
09/02/10,00:00:00,7985.0000000,8148.0000000,7853.0000000,8145.0000000,673070
10/02/10,00:00:00,8138.0000000,8375.0000000,7984.0000000,8228.0000000,655575
11/02/10,00:00:00,8235.0000000,8412.0000000,8186.0000000,8380.0000000,626568
